"incident_id","university_id","university","date","date_formatted","hours","minutes","am_pm","unix","iso","timestamp","time","report_text","incident_category","incident_classification"
"5ca62b0b3c47d108576672be","5b4bd8b32d7f5f28788b1779","University of California Santa Barbara","03/31/2019","03/31/2019","12","00","AM",1553990400000,"2019-03-31T00:00:00.000Z","03/31/2019 12:00 am",720,"<p>Flyers that said ""Jews worship the Devil (Satan),"" ""Jews RAPE KIDS,"" ""The Holocaust is a LIE” and referenced the Christian Bible and the Talmud as sources were found on car windshields and in mailboxes near campus in an area where many Jewish students live.","TARGETING JEWISH STUDENTS AND STAFF","BULLYING, DENIGRATION, HISTORICAL"
"5cacec6daad8f90be3c4173a","5b4bd8b02d7f5f28788b15eb","Claremont Colleges - Pitzer","03/31/2019","03/31/2019","12","00","AM",1553990400000,"2019-03-31T00:00:00.000Z","03/31/2019 12:00 am",720,"<p>The Student Senate debated a resolution to enact a vote of no-confidence of President Oliver for his refusal to shut down the school's only study abroad in Israel program, where, during the debate, an audience member alluded to the College's receipt of ""Zionist money"".","TARGETING JEWISH STUDENTS AND STAFF","DISCRIMINATION, DEMONIZATION, BDS VOTE"
"5cafa277c610f40e48a50878","5b4bd8b02d7f5f28788b15c5","Boston University","03/30/2019","03/30/2019","12","00","AM",1.553904e+12,"2019-03-30T00:00:00.000Z","03/30/2019 12:00 am",720,"<p>As part of ""Israeli Apartheid Week, "" SJP held the event ""Celebrate the March of Return/Demand BU Reject Israeli Apartheid,"" where the description demonized and delegitimized Israel and supported the discriminatory demand for BU to shut down the study abroad program with Israel.","TARGETING JEWISH STUDENTS AND STAFF","DISCRIMINATION, DEMONIZATION, CALLS FOR BDS"
"5cf972eda2d291000b988a60","5b4bd8b02d7f5f28788b1655","Florida State University","03/30/2019","03/30/2019","12","00","AM",1.553904e+12,"2019-03-30T00:00:00.000Z","03/30/2019 12:00 am",720,"<p>SJP and The Party for Socialism and Liberation - Florida held the event, ""One Year of the Great Return March,"" which was advertised as, ""Palestinians in Gaza continue to come out to the border to protest Israel's blockade and to demand their right to return to their land.","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION"
"5cf977a13fc95b000cc5cd45","5b4bd8b12d7f5f28788b1671","Harvard University","03/30/2019","03/30/2019","12","00","AM",1.553904e+12,"2019-03-30T00:00:00.000Z","03/30/2019 12:00 am",720,"<p>As part of ""Israeli Apartheid Week,"" Harvard College Palestine Solidarity Commitee held the event ""IAW 2019 - Rally &amp; Vigil to Commemorate the Great March of Return"".","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION"
"5cfeb81fa3c76a000a8e180b","5b4bd8b22d7f5f28788b16e7","Ohio State University","03/30/2019","03/30/2019","12","00","AM",1.553904e+12,"2019-03-30T00:00:00.000Z","03/30/2019 12:00 am",720,"<p>OSU Coalition for BDS and SJP held the event ""Boycott Apartheid - Campaign Launch"" in order ""to plan a new boycott campaign at OSU"".","ANTISEMITIC EXPRESSION","DEMONIZATION, BDS EVENT"
"5cffd2f258d5ac000df49d41","5b4bd8b22d7f5f28788b16fb","Princeton University","03/30/2019","03/30/2019","12","00","AM",1.553904e+12,"2019-03-30T00:00:00.000Z","03/30/2019 12:00 am",720,"<p>Young Democratic Socialists of Princeton and Princeton Committee on Palestine held the event ""Palestine Teach-In - Cultural Production as Indigenous Resistance"" [1], where the description for the event delegitimized Israel by stating that Part One's speakers would ""explore the role Palestinian-produced culture has continued to play in indigenous resistance against Israel’s ongoing settler-colonial project, which began before 1948 and continues to this very day,"" and student notes [2] posted by Young Democratic Socialists of Princeton following the event included shorthand remarks of speakers engaging in antisemitic rhetoric.","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION, BDS EVENT"
"5d0003e7595ed6000a1ec3c3","5b4bd8b22d7f5f28788b174b","Swarthmore College","03/30/2019","03/30/2019","12","00","AM",1.553904e+12,"2019-03-30T00:00:00.000Z","03/30/2019 12:00 am",720,"<p>As part of ""Israeli Apartheid Week,"" SJP held the event ""Vigil for Gaza,"" whose advertisement stated that the event would  ""[c]ommemorate the 1-year anniversary of the ongoing Great March of Return, a series of massive nonviolent demonstrations in which Palestinians in occupied Gaza assert their right as refugees to return to their homeland,"" as well as ""[h]onor the lives of those murdered by Israeli military forces and show solidarity with Palestinians living under [United States] backed siege"".","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION"
"5d0008b0ba33c4000ba91644","5b4bd8b32d7f5f28788b1761","Tufts University","03/30/2019","03/30/2019","12","00","AM",1.553904e+12,"2019-03-30T00:00:00.000Z","03/30/2019 12:00 am",720,"<p>As part of ""Israeli Apartheid Week,"" SJP held the event ""Great March of Return Vigil - Honor the Martyrs, Celebrate Resistance,"" which was advertised as ""celebrating powerful Palestinian resistance"" in an event to ""honor the martyrs who have been killed [and] remember their names and bravery in the face of violent oppressive forces with the hope that one day their demands for return and liberation are realized"".","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION"
"5ca247741ed162605b6ef0f7","5b4bd8b02d7f5f28788b15c5","Boston University","03/29/2019","03/29/2019","12","00","AM",1553817600000,"2019-03-29T00:00:00.000Z","03/29/2019 12:00 am",720,"<p>BU SJP members published an op-ed in the independent student paper <em>The Daily Free Press</em> that demonized and delegitimized Israel, depicted Israel as ""the racist Israeli regime,"" engaged in discrimination by supporting the shutting down of the University's study abroad program with Haifa, and called for BDS.","TARGETING JEWISH STUDENTS AND STAFF","DISCRIMINATION, DENYING JEWS SELF-DETERMINATION, DEMONIZATION, CALLS FOR BDS"
"5cf97add126c23000a992a67","5b4bd8b12d7f5f28788b1689","Johns Hopkins University","03/29/2019","03/29/2019","12","00","AM",1553817600000,"2019-03-29T00:00:00.000Z","03/29/2019 12:00 am",720,"<p>Hopkins SJP erected a mock ""apartheid wall"" on campus that was advertised with language denying Jews self-determination by supporting the ""right of return,"" which would effectively eliminate Israel as a Jewish state.","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION, CALLS FOR BDS"
"5c9d0b25db816a2f50fe4f7a","5b4bd8b02d7f5f28788b15eb","Claremont Colleges - Pitzer","03/28/2019","03/28/2019","12","00","AM",1553731200000,"2019-03-28T00:00:00.000Z","03/28/2019 12:00 am",720,"<p>An op-ed in the student newspaper,<em>The Student Life, </em>denigrated those, including any on Pitzer's campus and President Oliver, who argued against shutting down the only study abroad program in Israel as only ""interested in academic freedom - for white students.","TARGETING JEWISH STUDENTS AND STAFF","DENIGRATION, DEMONIZATION"
"5c9e47c8aca4da5972189c09","5b4bd8b02d7f5f28788b1607","Cornell University","03/28/2019","03/28/2019","12","00","AM",1553731200000,"2019-03-28T00:00:00.000Z","03/28/2019 12:00 am",720,"<p>The student assembly discussed a BDS resolution with supporters present holding signs of ""Cornell has blood on its hands,” ""Don't normalize oppression"" and “Our tuition is funding oppression.","ANTISEMITIC EXPRESSION","DEMONIZATION, BDS VOTE"
"5ca23476bba86b08027d231e","5b4bd8b02d7f5f28788b15eb","Claremont Colleges - Pitzer","03/28/2019","03/28/2019","12","00","AM",1553731200000,"2019-03-28T00:00:00.000Z","03/28/2019 12:00 am",720,"<p>The Student Senate drafted a resolution that called for the removal of President Oliver in retaliation for his decision to retain Pitzer’s only study abroad program in Israel against the recommendation of the mixed faculty-student Pitzer College Council.","TARGETING JEWISH STUDENTS AND STAFF","DISCRIMINATION"
"5ca682b2e368f84b33043f5e","5b4bd8b02d7f5f28788b1603","Columbia University/Barnard College","03/28/2019","03/28/2019","12","00","AM",1553731200000,"2019-03-28T00:00:00.000Z","03/28/2019 12:00 am",720,"<p>The Center for Palestine Studies held the event ""Cracks In The Wall: Beyond Apartheid Palestine/Israel,"" whose title and description accused Israel of ""apartheid.","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5d07c2e7e4fc05000ad14397","5b4bd8b32d7f5f28788b1797","University of Illinois Urbana Champaign","03/28/2019","03/28/2019","12","00","AM",1553731200000,"2019-03-28T00:00:00.000Z","03/28/2019 12:00 am",720,"<p>SJP held the event ""1 Year Anniversary of Great Return March,"" whose advertisement stated that ""The Great Return March"" involves ""peaceful protests"" whose ""demands include the Palestinian refugees' right to return and an end to the siege on Gaza,"" and that the event on the Quad would ""commemorate all 269 Palestinian Martyrs,"" with each flag in the grass ""symboliz[ing] a Palestinian Martyr killed during the Great Return March protests by the Israeli regime"".","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION"
"5c9d13ebfb74603087480270","5b4bd8b22d7f5f28788b16d9","Northern Virginia Community College, Annandale","03/27/2019","03/27/2019","12","00","AM",1553644800000,"2019-03-27T00:00:00.000Z","03/27/2019 12:00 am",720,"<p>A 17 year old's award-winning artwork meant to showcase racist depictions of 8 various stereotypes was displayed on campus with only the anti-Jewish artwork displayed and no contextual explanation given.","ANTISEMITIC EXPRESSION","HISTORICAL"
"5ca624fd04ed2407fa0ad562","5b4bd8b02d7f5f28788b15eb","Claremont Colleges - Pitzer","03/27/2019","03/27/2019","12","00","AM",1553644800000,"2019-03-27T00:00:00.000Z","03/27/2019 12:00 am",720,"<p>SJP and Claremont Prison Abolition held the event, ""Open Air Cages: Prison Abolition from Attica to Gaza,"" which focused on a discussion of the Palestinian liberation movement and the Black Panther Party's solidarity towards one another and ""the Palestinian liberation movement and the Student Nonviolent Coordinating Committee (SNCC)'s rejection of Zionism in order to unmask the white supremacist and settler colonial projects that have worked to maintain Black and Brown bodies in bondage both domestically and internationally.","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5ccb408b5f324b000703a536","5b4bd8b22d7f5f28788b16e7","Ohio State University","03/27/2019","03/27/2019","12","00","AM",1553644800000,"2019-03-27T00:00:00.000Z","03/27/2019 12:00 am",720,"<p>The Arab Student Union erected an ""Apartheid in Palestine""  display case in the Ohio Union Lobby, in front of the Great Hall Meeting Room on the first floor, as part of ""Israeli Apartheid Week,"" organized by Students for Justice in Palestine and Palestinian Women's Association at OSU.","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5ce5866ba410520006168e89","5b4bd8b02d7f5f28788b15b9","Benedictine University","03/27/2019","03/27/2019","12","00","AM",1553644800000,"2019-03-27T00:00:00.000Z","03/27/2019 12:00 am",720,"<p>SJP created a video explaining the ""Israeli Apartheid Week"" event ""Threads of Resistance,"" which claimed that ""Palestinian land was occupied in 1948"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5cf979e60d0ff9000a8c1789","5b4bd8b12d7f5f28788b1689","Johns Hopkins University","03/27/2019","03/27/2019","12","00","AM",1553644800000,"2019-03-27T00:00:00.000Z","03/27/2019 12:00 am",720,"<p>Hopkins SJP and Indigenous Students at Hopkins held the event ""Palestine and Turtle Island - What does Solidarity Look Like,"" whose advertisement stated, ""In this event, we will explore the contexts of settler colonialism"" on Turtle Island ""and in Palestine"" [and] ""we hope this event can be a foundation for future work and provide the opportunity for all the attendees to learn more about what can be done to fight settler colonialism on both fronts"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5cfeb6e83bd3c2000ae2a7ac","5b4bd8b22d7f5f28788b16e3","Occidental College","03/27/2019","03/27/2019","12","00","AM",1553644800000,"2019-03-27T00:00:00.000Z","03/27/2019 12:00 am",720,"<p>SJP held a screening of Part 1 and Part 2 of ""The Lobby,"" where Part 1 includes a speaker that expressed support for BDS and condoned the elimination of the Jewish state.","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, CALLS FOR BDS"
"5c9ba75039615753c3987cce","5b4bd8b22d7f5f28788b1709","Rutgers University - New Brunswick","03/26/2019","03/26/2019","12","00","AM",1553558400000,"2019-03-26T00:00:00.000Z","03/26/2019 12:00 am",720,"<p>The student newspaper,<em>The Daily Targum, </em>ran an op-ed by Students for Justice in Palestine in the print edition that used demonizing and delegitimizing language about Israel.","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5cae19115134c30f4959b650","5b4bd8b22d7f5f28788b16e3","Occidental College","03/26/2019","03/26/2019","12","00","AM",1553558400000,"2019-03-26T00:00:00.000Z","03/26/2019 12:00 am",720,"<p>An op-ed in the student newspaper <em>The Occidental</em> titled ""Letter to the editor: We must acknowledge Zionism’s historical connection to white supremacy"" demonized and delegitimized Israel.","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION"
"5cca342d7effcb0009d84dea","5b4bd8b22d7f5f28788b16e7","Ohio State University","03/26/2019","03/26/2019","12","00","AM",1553558400000,"2019-03-26T00:00:00.000Z","03/26/2019 12:00 am",720,"<p>SJP and Palestinian Women's Association at OSU erected a mock ""apartheid wall"" on campus as part of ""Israeli Apartheid Week,"" where large letters stated ""Israel's Apartheid Wall"" at the top, and one panel called for BDS.","ANTISEMITIC EXPRESSION","DEMONIZATION, CALLS FOR BDS"
"5cf7eb269c4b47000ac13b4c","5b4bd8b02d7f5f28788b15b1","Bard College","03/26/2019","03/26/2019","12","00","AM",1553558400000,"2019-03-26T00:00:00.000Z","03/26/2019 12:00 am",720,"<p>SJP promoted their event, ""Spoken Word Poetry with Remi Kanazi,"" with an image of Kanazi wearing a shirt prominently stating ""Boycott Israel"" and included Kanazi's bio, which stated that he is ""an Advisory Committee member for the Palestinian Campaign for the Academic and Cultural Boycott of Israel"".","BDS ACTIVITY","CALLS FOR BDS"
"5cfffc95d4f1b6000bdc7205","5b4bd8b22d7f5f28788b1723","Smith College","03/26/2019","03/26/2019","12","00","AM",1553558400000,"2019-03-26T00:00:00.000Z","03/26/2019 12:00 am",720,"<p>Smith SJP held a ""General Meeting,"" which was advertised as ""doing some group learning about greenwashing and continuing work on Israeli Apartheid Week 2019"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5d07fca2795a09000ad27fbc","5b4bd8b32d7f5f28788b17dd","University of Pittsburgh","03/26/2019","03/26/2019","12","00","AM",1553558400000,"2019-03-26T00:00:00.000Z","03/26/2019 12:00 am",720,"<p>SJP held a meeting event about BDS with Kate Daher.","BDS ACTIVITY","BDS EVENT"
"5c98f3946904cd086c1f939e","5b4bd8b02d7f5f28788b1607","Cornell University","03/25/2019","03/25/2019","12","00","AM",1.553472e+12,"2019-03-25T00:00:00.000Z","03/25/2019 12:00 am",720,"<p>A student assembly representative and BDS proponent demanded that the chair and representative of the Diversity and Inclusion committee conduct an email vote for a BDS resolution to pass through the Diversity and Inclusion committee, which would allow the resolution to pass through to the student assembly floor without debate.","TARGETING JEWISH STUDENTS AND STAFF","SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, BDS VOTE"
"5c9903e6c690d608c9f308a8","5b4bd8b22d7f5f28788b1717","San Francisco State University","03/25/2019","03/25/2019","12","00","AM",1.553472e+12,"2019-03-25T00:00:00.000Z","03/25/2019 12:00 am",720,"<p>Protesters blocked the MUNI M-Line tracks at the terminal just off campus in protest of a legal settlement between CSU's Board of Trustees and two SFSU Jewish students, justifying the protest with the denigrating claim to SFSU Zionist students that the school's settlement promotes ""Zionist white supremacy"" because of a term in the settlement that the University would publicly recognize Zionism as an “integral part of Jewish identity.","TARGETING JEWISH STUDENTS AND STAFF","DENIGRATION, DEMONIZATION"
"5c9a4d30ffce5b54a7411165","5b4bd8af2d7f5f28788b15a9","Arizona State University","03/25/2019","03/25/2019","12","00","AM",1.553472e+12,"2019-03-25T00:00:00.000Z","03/25/2019 12:00 am",720,"<p>Former members of the student group College Republicans United (CRU) accused current leaders of using antisemitic imagery on social media that mocked a white nationalist vehicular murder in Charlottesville.","TARGETING JEWISH STUDENTS AND STAFF","GENOCIDAL EXPRESSION, DENIGRATION, HISTORICAL"
"5c9a6c0fb61e4d2f5995c28b","5b4bd8b02d7f5f28788b1607","Cornell University","03/25/2019","03/25/2019","12","00","AM",1.553472e+12,"2019-03-25T00:00:00.000Z","03/25/2019 12:00 am",720,"<p>In an op-ed in The Cornell Sun, four anti-Zionist Jewish students argued for divestment using demonizing expressions and denigrated Hillel and supporters of Israel on campus.","TARGETING JEWISH STUDENTS AND STAFF","DENIGRATION, DENYING JEWS SELF-DETERMINATION, DEMONIZATION"
"5c9b95b867abf30863370fcc","5b4bd8b22d7f5f28788b16d3","New York University","03/25/2019","03/25/2019","12","00","AM",1.553472e+12,"2019-03-25T00:00:00.000Z","03/25/2019 12:00 am",720,"<p>During a multiple department-sponsored talk titled “Migration, Refugees and the Politics of Sanctuary,” Linda Sarsour exclaimed that she was “proud” of students in the U.","BDS ACTIVITY","CALLS FOR BDS"
"5ca680cfeaa23a34f418852f","5b4bd8b02d7f5f28788b15eb","Claremont Colleges - Pitzer","03/25/2019","03/25/2019","12","00","AM",1.553472e+12,"2019-03-25T00:00:00.000Z","03/25/2019 12:00 am",720,"<p>SJP erected a mock ""apartheid wall"" on campus as part of ""Palestine Freedom Weeks,"" which consists of a series of events for participants ""to learn more about Zionist violence.","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5cca3085c230c10006a8e8f6","5b4bd8b22d7f5f28788b16e7","Ohio State University","03/25/2019","03/25/2019","12","00","AM",1.553472e+12,"2019-03-25T00:00:00.000Z","03/25/2019 12:00 am",720,"<p>As part of ""Israeli Apartheid Week,"" SJP, Palestinian Women's Association at OSU and OSU Coalition for BDS held the event ""Apartheid South Africa and Israeli occupied Palestine"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5ce314682266c20006890871","5b4bd8b32d7f5f28788b17fb","University of Toledo","03/25/2019","03/25/2019","12","00","AM",1.553472e+12,"2019-03-25T00:00:00.000Z","03/25/2019 12:00 am",720,"<p>As part of ""Israeli Apartheid Week - Boycotting, Divesting from and Sanctioning Settler Colonialism,"" SJP held the event ""A Teach-In About BDS,"" where participants ""learn[ed] about BDS"".","ANTISEMITIC EXPRESSION","DEMONIZATION, BDS EVENT"
"5c9ce9ea128b0d5af6ad7f17","5b4bd8b32d7f5f28788b17cf","University of North Carolina Chapel Hill","03/23/2019","03/23/2019","12","00","AM",1553299200000,"2019-03-23T00:00:00.000Z","03/23/2019 12:00 am",720,"<p>UNC’s Center for Middle East and Islamic Studies, the Duke-UNC Consortium for Middle East Studies and more than a dozen other departments on campus co-sponsored a three-day conference event titled ""Conflict Over Gaza,"" where material chosen by the conference organizer and available for purchase in a “UNC Student Stores” bookstore setup as well as expressions by speakers and a performer contained antisemitic rhetoric.","ANTISEMITIC EXPRESSION","HISTORICAL, CONDONING TERRORISM, DEMONIZATION, BDS EVENT"
"5ca6440b0de4aa2fc731eed8","5b4bd8b02d7f5f28788b15c5","Boston University","03/22/2019","03/22/2019","12","00","AM",1553212800000,"2019-03-22T00:00:00.000Z","03/22/2019 12:00 am",720,"<p>In a protest organized by the off-campus group Water Alliance for Palestine, approximately 50 protesters made up of students and individuals gathered at the Boston University Bridge to protest ""Israel’s theft of Palestinian water in Gaza and the West Bank,"" and one protester held a sign accusing Israel of ""apartheid"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5cd9bebbce059300060a7fb4","5b62a7e94a174c4dfe80e89d","Wake Forest University","03/22/2019","03/22/2019","12","00","AM",1553212800000,"2019-03-22T00:00:00.000Z","03/22/2019 12:00 am",720,"<p>The student newspaper published an article by two professors, Barry Trachtenberg and Michaelle Bowers, that denied Jews self-determination with the claim, ""Criticism of Israel, be its policies, laws, or even existence as a Jewish state, is not the same thing as antisemitism, even if some antisemites couch their hatred in criticisms of Israel"".","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION"
"5cfff933adfd78000c7ca05a","5b4bd8b22d7f5f28788b1717","San Francisco State University","03/22/2019","03/22/2019","12","00","AM",1553212800000,"2019-03-22T00:00:00.000Z","03/22/2019 12:00 am",720,"<p>GUPS at SFSU held the event ""Resistance Through the Arts,"" where the description stating that participants should come ""celebrate with us the end of Palestine Awareness Week and join us for a night of resisting ethnic cleansing and occupation through using the power of art"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5c94f893f6e3470857c4b53e","5b4bd8b02d7f5f28788b15cd","Brown University","03/21/2019","03/21/2019","12","00","AM",1553126400000,"2019-03-21T00:00:00.000Z","03/21/2019 12:00 am",720,"<p>Students voted on a divestment resolution as part of an election ballot which passed with a vote of 69% for the referendum (1,939 votes out of 2,810 total votes) and 31% opposed (871 votes), with 44% of the study body having participated in the election ballot overall (3,076 out of 7,043 students).","BDS ACTIVITY","BDS VOTE"
"5ce425138d0625000a0a977d","5b4bd8b32d7f5f28788b17fb","University of Toledo","03/21/2019","03/21/2019","12","00","AM",1553126400000,"2019-03-21T00:00:00.000Z","03/21/2019 12:00 am",720,"<p>SJP tabled on campus, where a large poster supported BDS.","BDS ACTIVITY","CALLS FOR BDS"
"5d28ec6f4c3c6100101e4b25","5b4bd8b32d7f5f28788b1793","University of Houston","03/21/2019","03/21/2019","12","00","AM",1553126400000,"2019-03-21T00:00:00.000Z","03/21/2019 12:00 am",720,"<p>Defend Our Voice Coalition held the event “What is the [anti-BDS] Clause – Panel Discussion with CAIR” [1], where a speaker expressed support for BDS [2].","BDS ACTIVITY","BDS EVENT"
"5c92771b0af8a85c3010bfc3","5b4bd8b02d7f5f28788b15cd","Brown University","03/20/2019","03/20/2019","12","00","AM",1.55304e+12,"2019-03-20T00:00:00.000Z","03/20/2019 12:00 am",720,"<p>The <em>Brown Daily Herald</em> published an op-ed titled ""Lehmann ’19, Frolichstein-Appel ’19, Solomon ’19, Mlyn ’20: A Jewish case for Brown Divest,"" that expressed support for BDS, stating, ""As Jewish students, we stand both resolutely in support of Brown Divest.","BDS ACTIVITY","CALLS FOR BDS"
"5c9ce1a6e0e0ae5d0ead5ff7","5b4bd8b32d7f5f28788b1793","University of Houston","03/20/2019","03/20/2019","12","00","AM",1.55304e+12,"2019-03-20T00:00:00.000Z","03/20/2019 12:00 am",720,"<p>A Jewish reporter with Jewish Herald-Voice approached the Israeli Apartheid Wall display to report on the event and upon seeing him, an SJP organizer shouted, ""If this man approaches you to speak to you, do not speak to him – he’s part of the people we are attempting to, he’s part of the system of oppression that we’re trying to bring down.","TARGETING JEWISH STUDENTS AND STAFF","DISCRIMINATION, SUPPRESSION OF SPEECH/MOVEMENT/ASSEMBLY, DENIGRATION, DENYING JEWS SELF-DETERMINATION"
"5c9ce46f896b2a085bb8f2ae","5b4bd8b32d7f5f28788b1793","University of Houston","03/20/2019","03/20/2019","12","00","AM",1.55304e+12,"2019-03-20T00:00:00.000Z","03/20/2019 12:00 am",720,"<p>SJP erected a mock wall on campus, where one of the panels stated, ""Founders of Israel, Founders of Genocide"" and another panel called for BDS.","ANTISEMITIC EXPRESSION","DEMONIZATION, CALLS FOR BDS"
"5cdf3cdbd7246c0007f08aa3","5b4bd8b32d7f5f28788b178f","University of Florida, Gainesville","03/20/2019","03/20/2019","12","00","AM",1.55304e+12,"2019-03-20T00:00:00.000Z","03/20/2019 12:00 am",720,"<p>SJP erected a mock ""apartheid wall"" on campus, where one panel said, ""This Wall Represents the Israeli Apartheid Wall"" and called for the ""right of return,"" while another panel called for BDS.","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION, CALLS FOR BDS"
"5cf81ace79c716000aae8b19","5b4bd8b02d7f5f28788b1607","Cornell University","03/20/2019","03/20/2019","12","00","AM",1.55304e+12,"2019-03-20T00:00:00.000Z","03/20/2019 12:00 am",720,"<p>SJP, Climate Justice Cornell and The People's Organizing Collective held the event ""Greenwashing of the Occupation of Palestine"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5c913833b1ebc93b257b37c3","5b4bd8b32d7f5f28788b17fb","University of Toledo","03/19/2019","03/19/2019","12","00","AM",1552953600000,"2019-03-19T00:00:00.000Z","03/19/2019 12:00 am",720,"<p>SJP put up posters on campus to advertise ""Israeli Apartheid Week 2019.","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5c9a7126b8bfcf085f4576b0","5b4bd8b02d7f5f28788b1611","CUNY Brooklyn College","03/19/2019","03/19/2019","12","00","AM",1552953600000,"2019-03-19T00:00:00.000Z","03/19/2019 12:00 am",720,"<p>At a solidarity vigil organized by BC Socialists to commemorate the victims of a Christchurch, New Zealand mass shooting at a mosque, participants chanted, ""Intifada, intifada, long live the intifada"" and ""Free, free Palestine.","ANTISEMITIC EXPRESSION","CONDONING TERRORISM"
"5cf56da73e4204000acb0526","5b4bd8b02d7f5f28788b15dd","Case Western Reserve University","03/19/2019","03/19/2019","12","00","AM",1552953600000,"2019-03-19T00:00:00.000Z","03/19/2019 12:00 am",720,"<p>The Department of Political Science, Radical Student Union, SPARC, University Media Board and Northeast Ohio Consortium for Middle East Studies co-sponsored the talk “Israel, Zionism and Anti-Semitism” with Mouin Rabbani, senior fellow with the Institute of Palestine Studies, where he demonized and delegitimized Israel and Zionism throughout his talk and supported the notion that questioning Israel's legitimacy is acceptable with the justification that to do so is not antisemitic.","ANTISEMITIC EXPRESSION","DENYING JEWS SELF-DETERMINATION, DEMONIZATION"
"5cf80f3da159b4000b08a20b","5b4bd8b02d7f5f28788b15cd","Brown University","03/19/2019","03/19/2019","12","00","AM",1552953600000,"2019-03-19T00:00:00.000Z","03/19/2019 12:00 am",720,"<p>Brown Divest held the event, ""The TEA on Brown Divest"" which was advertised as a ""Divestment 101 information session before the referendum vote to learn more about the campaign"" and attended by over 100 students according to Brown Divest.","BDS ACTIVITY","BDS EVENT"
"5d713a74334f990010a4e962","5b4bd8b22d7f5f28788b174d","Syracuse University","03/19/2019","03/19/2019","12","00","AM",1552953600000,"2019-03-19T00:00:00.000Z","03/19/2019 12:00 am",720,"<p>Palestine Solidarity Collective at SU held the event ""BDS 101"".","BDS ACTIVITY","BDS EVENT"
"5c8fb1b0b1d3dd086b90164b","5b4bd8b02d7f5f28788b15cd","Brown University","03/18/2019","03/18/2019","12","00","AM",1552867200000,"2019-03-18T00:00:00.000Z","03/18/2019 12:00 am",720,"<p>An op-ed in the school paper titled ""Overall ’19: Vote Yes on Divestment"" expressed support for BDS.","BDS ACTIVITY","CALLS FOR BDS"
"5c9276202de394532f2d8f7d","5b4bd8b02d7f5f28788b15cd","Brown University","03/18/2019","03/18/2019","12","00","AM",1552867200000,"2019-03-18T00:00:00.000Z","03/18/2019 12:00 am",720,"<p>Brown Divest advertised that 41 student organizations endorsed their BDS campaign.","BDS ACTIVITY","CALLS FOR BDS"
"5cbf79d0b36db935eda43e05","5b4bd8b12d7f5f28788b165f","George Washington University","03/18/2019","03/18/2019","12","00","AM",1552867200000,"2019-03-18T00:00:00.000Z","03/18/2019 12:00 am",720,"<p>As part of ""Israel Apartheid Week,"" SJP at GWU and JVP at GW held the event ""Palestine 101 - Let's Talk About BDS,"" whose description delegitimized Israel and denigrated pro-Israel individuals.","TARGETING JEWISH STUDENTS AND STAFF","DENIGRATION, DEMONIZATION, BDS EVENT"
"5cf6bc6234a835000c89e20d","5b4bd8b02d7f5f28788b162d","DePaul University","03/18/2019","03/18/2019","12","00","AM",1552867200000,"2019-03-18T00:00:00.000Z","03/18/2019 12:00 am",720,"<p>SJP held the event ""Unity Vigil - Honoring New Zealand Martyrs,"" where speakers demonized and delegitimized Israel.","ANTISEMITIC EXPRESSION","DEMONIZATION"
"5cf81825bf1a69000c036fd9","5b4bd8b02d7f5f28788b15fd","College of William and Mary","03/18/2019","03/18/2019","12","00","AM",1552867200000,"2019-03-18T00:00:00.000Z","03/18/2019 12:00 am",720,"<p>SJP held the event ""What is Palestinian Culture,"" which was described as ""a presentation shedding light on those living under apartheid"".","ANTISEMITIC EXPRESSION","DEMONIZATION"
